feature_id,set_id
11358,group_km_115
11370,group_km_62
11373,group_km_62
11394,group_km_120
11399,group_km_160
11404,group_km_225
11409,group_km_123
11422,group_km_100
11428,group_km_3
11430,group_km_225
11433,group_km_171
11441,group_km_85
11442,group_km_8
11444,group_km_132
11448,group_km_151
11484,group_km_114
11491,group_km_238
11494,group_km_243
11498,group_km_219
11502,group_km_193
11503,group_km_132
11515,group_km_112
11521,group_km_71
11537,group_km_30
11551,group_km_219
11555,group_km_82
11571,group_km_132
11572,group_km_183
11580,group_km_132
11584,group_km_19
11589,group_km_219
11605,group_km_48
11606,group_km_148
11610,group_km_239
11615,group_km_132
11624,group_km_143
11629,group_km_43
11633,group_km_239
11635,group_km_239
11636,group_km_239
11639,group_km_126
11658,group_km_161
11661,group_km_157
11663,group_km_223
11664,group_km_222
11679,group_km_232
11691,group_km_114
11697,group_km_204
11708,group_km_207
11732,group_km_145
11753,group_km_15
11761,group_km_220
11776,group_km_50
11783,group_km_57
11784,group_km_220
11826,group_km_246
11827,group_km_99
11867,group_km_13
11869,group_km_175
11873,group_km_19
11912,group_km_148
11915,group_km_81
11919,group_km_30
11930,group_km_57
11961,group_km_5
11963,group_km_98
11968,group_km_228
11972,group_km_25
11980,group_km_2
11989,group_km_220
12002,group_km_1
12003,group_km_220
12006,group_km_146
12010,group_km_53
12013,group_km_196
12042,group_km_112
12047,group_km_132
12048,group_km_131
12053,group_km_85
12067,group_km_178
12070,group_km_40
12078,group_km_226
12094,group_km_132
12120,group_km_32
12128,group_km_42
12137,group_km_160
12141,group_km_180
12147,group_km_222
12163,group_km_198
12168,group_km_18
12171,group_km_66
12178,group_km_148
12190,group_km_223
12194,group_km_132
12197,group_km_146
12199,group_km_159
12201,group_km_202
12202,group_km_30
12222,group_km_220
12256,group_km_176
12263,group_km_155
12264,group_km_59
12268,group_km_59
12270,group_km_59
12284,group_km_62
12305,group_km_137
12373,group_km_103
12374,group_km_216
12387,group_km_82
12405,group_km_221
12410,group_km_32
12427,group_km_157
12432,group_km_133
12433,group_km_116
12450,group_km_138
12464,group_km_122
12471,group_km_73
12478,group_km_210
12481,group_km_209
12496,group_km_216
12500,group_km_32
12501,group_km_132
12504,group_km_8
12520,group_km_133
12527,group_km_172
12528,group_km_8
12536,group_km_228
12545,group_km_207
12546,group_km_170
12557,group_km_112
12567,group_km_112
12585,group_km_92
12587,group_km_32
12608,group_km_142
12618,group_km_32
12627,group_km_78
12636,group_km_187
12640,group_km_228
12642,group_km_187
12651,group_km_67
12654,group_km_131
12674,group_km_9
12681,group_km_37
12688,group_km_28
12705,group_km_194
12717,group_km_11
12723,group_km_71
12739,group_km_142
12740,group_km_132
12745,group_km_32
12747,group_km_185
12754,group_km_32
12760,group_km_72
12782,group_km_207
12805,group_km_57
12820,group_km_72
12825,group_km_100
12828,group_km_48
12835,group_km_48
12852,group_km_132
12860,group_km_114
12868,group_km_222
12898,group_km_116
12910,group_km_87
12912,group_km_142
12917,group_km_132
12937,group_km_25
12948,group_km_82
12950,group_km_25
12954,group_km_210
12971,group_km_125
12978,group_km_176
12980,group_km_140
12982,group_km_32
12984,group_km_190
12989,group_km_30
12998,group_km_67
13008,group_km_209
13009,group_km_81
13024,group_km_32
13025,group_km_180
13033,group_km_112
13067,group_km_114
13069,group_km_55
13078,group_km_159
13081,group_km_25
13086,group_km_154
13090,group_km_3
13095,group_km_27
13120,group_km_130
13126,group_km_32
13146,group_km_158
13154,group_km_32
13161,group_km_148
13167,group_km_50
13172,group_km_43
13175,group_km_225
13195,group_km_134
13201,group_km_205
13203,group_km_187
13207,group_km_116
13211,group_km_77
13213,group_km_32
13214,group_km_62
13215,group_km_67
13216,group_km_177
13220,group_km_199
13223,group_km_151
13225,group_km_52
13237,group_km_226
13240,group_km_30
13243,group_km_8
13261,group_km_207
13275,group_km_32
13300,group_km_76
13310,group_km_185
13319,group_km_81
13322,group_km_32
13336,group_km_17
13344,group_km_207
13355,group_km_216
13376,group_km_17
13378,group_km_88
13386,group_km_41
13411,group_km_13
13426,group_km_226
13427,group_km_62
13434,group_km_216
13461,group_km_128
13462,group_km_86
13476,group_km_112
13491,group_km_177
13509,group_km_32
13512,group_km_243
13517,group_km_82
13535,group_km_247
13544,group_km_32
13547,group_km_247
13552,group_km_175
13553,group_km_236
13574,group_km_175
13584,group_km_54
13602,group_km_139
13604,group_km_101
13609,group_km_240
13610,group_km_85
13611,group_km_142
13628,group_km_81
13642,group_km_32
13643,group_km_54
13723,group_km_98
13725,group_km_89
13742,group_km_205
13745,group_km_32
13753,group_km_207
13754,group_km_132
13757,group_km_66
13762,group_km_26
13763,group_km_58
13767,group_km_194
13779,group_km_165
13780,group_km_246
13792,group_km_55
13819,group_km_183
13831,group_km_232
13838,group_km_66
13862,group_km_143
13867,group_km_132
13870,group_km_134
