feature_id,set_id
15414,group_km_73
15415,group_km_434
15416,group_km_357
15420,group_km_381
15434,group_km_740
15436,group_km_797
15441,group_km_242
15445,group_km_73
15452,group_km_73
15456,group_km_370
15461,group_km_16
15470,group_km_728
15490,group_km_370
15531,group_km_451
15554,group_km_595
15560,group_km_268
15562,group_km_546
15566,group_km_730
15596,group_km_407
15600,group_km_273
15613,group_km_231
15614,group_km_413
15626,group_km_177
15628,group_km_244
15634,group_km_622
15645,group_km_334
15652,group_km_451
15653,group_km_73
15669,group_km_73
15671,group_km_356
15674,group_km_337
15676,group_km_40
15677,group_km_486
15693,group_km_54
15699,group_km_479
15700,group_km_553
15714,group_km_3
15721,group_km_682
15722,group_km_102
15727,group_km_12
15733,group_km_479
15735,group_km_792
15736,group_km_792
15740,group_km_437
15741,group_km_479
15742,group_km_230
15743,group_km_30
15745,group_km_479
15747,group_km_739
15751,group_km_414
15752,group_km_483
15755,group_km_73
15758,group_km_502
15764,group_km_73
15769,group_km_346
15799,group_km_73
15802,group_km_543
15807,group_km_714
15809,group_km_73
15819,group_km_637
15843,group_km_513
15845,group_km_518
15846,group_km_395
15850,group_km_399
15856,group_km_399
15869,group_km_718
15884,group_km_54
15885,group_km_172
15895,group_km_213
15899,group_km_73
15904,group_km_73
15924,group_km_440
15925,group_km_718
15930,group_km_272
15936,group_km_73
15939,group_km_65
15940,group_km_600
15942,group_km_209
15943,group_km_718
15948,group_km_620
15958,group_km_337
15967,group_km_123
15968,group_km_569
15984,group_km_152
16002,group_km_266
16017,group_km_187
16024,group_km_73
16030,group_km_147
16043,group_km_770
16044,group_km_586
16045,group_km_463
16046,group_km_73
16048,group_km_678
16055,group_km_786
16058,group_km_440
16064,group_km_279
16086,group_km_140
16113,group_km_73
16114,group_km_320
16128,group_km_628
16131,group_km_73
16134,group_km_741
