feature_id,set_id
13213,group_km_115
13214,group_km_55
13215,group_km_45
13216,group_km_38
13220,group_km_108
13223,group_km_146
13225,group_km_67
13231,group_km_55
13237,group_km_17
13240,group_km_127
13243,group_km_45
13261,group_km_76
13263,group_km_43
13275,group_km_76
13281,group_km_109
13300,group_km_55
13307,group_km_77
13310,group_km_55
13319,group_km_3
13322,group_km_100
13336,group_km_10
13344,group_km_76
13353,group_km_79
13355,group_km_107
13376,group_km_107
13378,group_km_77
13386,group_km_55
13393,group_km_60
13411,group_km_55
13419,group_km_96
13426,group_km_124
13427,group_km_55
13434,group_km_117
13461,group_km_108
13462,group_km_55
13476,group_km_17
13481,group_km_55
13484,group_km_131
13491,group_km_55
13500,group_km_139
13509,group_km_117
13512,group_km_41
13517,group_km_57
13535,group_km_115
13544,group_km_76
13547,group_km_76
13552,group_km_97
13553,group_km_113
13574,group_km_41
13580,group_km_131
13584,group_km_57
13591,group_km_72
13602,group_km_130
13604,group_km_90
13605,group_km_112
13609,group_km_90
13610,group_km_55
13611,group_km_145
13628,group_km_27
13636,group_km_110
13642,group_km_115
13643,group_km_55
13723,group_km_55
13725,group_km_129
13742,group_km_3
13745,group_km_76
13753,group_km_70
13754,group_km_145
13755,group_km_27
13757,group_km_108
13762,group_km_24
13763,group_km_55
13767,group_km_55
13779,group_km_59
13780,group_km_55
13792,group_km_92
13816,group_km_128
13819,group_km_55
13831,group_km_57
13838,group_km_57
13862,group_km_107
13867,group_km_145
13870,group_km_10
13875,group_km_149
13876,group_km_100
13877,group_km_60
13887,group_km_26
13895,group_km_76
13919,group_km_55
13920,group_km_45
13924,group_km_148
13927,group_km_55
13929,group_km_70
13931,group_km_115
13942,group_km_79
13950,group_km_55
13954,group_km_56
13955,group_km_76
13957,group_km_145
13959,group_km_115
13962,group_km_111
13964,group_km_55
13972,group_km_55
13973,group_km_16
13982,group_km_52
13985,group_km_141
13987,group_km_100
13990,group_km_55
13991,group_km_79
14003,group_km_131
14012,group_km_141
14019,group_km_80
14020,group_km_55
14027,group_km_51
14028,group_km_16
14029,group_km_115
14035,group_km_128
14036,group_km_106
14042,group_km_55
14045,group_km_105
14049,group_km_149
14052,group_km_25
14056,group_km_149
14066,group_km_79
14076,group_km_145
14080,group_km_3
14084,group_km_79
14085,group_km_21
14094,group_km_70
14105,group_km_55
14111,group_km_55
14118,group_km_127
14129,group_km_55
14132,group_km_15
14144,group_km_55
14150,group_km_117
14152,group_km_55
14155,group_km_70
14159,group_km_55
14172,group_km_27
14173,group_km_55
14174,group_km_55
14176,group_km_45
14179,group_km_27
14183,group_km_45
14192,group_km_55
14197,group_km_55
14201,group_km_55
14203,group_km_45
14233,group_km_55
14236,group_km_80
14251,group_km_81
14260,group_km_141
14263,group_km_55
14268,group_km_57
14271,group_km_81
14284,group_km_90
14285,group_km_91
14289,group_km_79
14306,group_km_70
14309,group_km_55
14310,group_km_67
14318,group_km_25
14330,group_km_60
14341,group_km_17
14353,group_km_96
14366,group_km_123
14367,group_km_57
14368,group_km_51
14369,group_km_70
14381,group_km_55
14384,group_km_141
14385,group_km_57
14400,group_km_129
14402,group_km_72
14406,group_km_141
14409,group_km_130
14413,group_km_148
14419,group_km_2
14423,group_km_32
14425,group_km_122
14426,group_km_91
14443,group_km_70
14451,group_km_141
14459,group_km_86
14472,group_km_55
14479,group_km_77
14484,group_km_57
14508,group_km_57
14515,group_km_55
14559,group_km_81
14562,group_km_108
14577,group_km_124
14582,group_km_55
14583,group_km_55
14587,group_km_92
14597,group_km_55
14598,group_km_119
14611,group_km_133
14612,group_km_117
14625,group_km_57
14627,group_km_110
14638,group_km_115
14640,group_km_79
14644,group_km_17
14646,group_km_82
14659,group_km_55
14662,group_km_79
14665,group_km_70
14666,group_km_52
14669,group_km_70
14678,group_km_55
14679,group_km_86
14690,group_km_86
14698,group_km_146
14701,group_km_145
14703,group_km_149
14706,group_km_21
14737,group_km_77
14752,group_km_55
14753,group_km_130
14756,group_km_55
14760,group_km_76
14762,group_km_83
14764,group_km_145
14765,group_km_76
14768,group_km_55
14770,group_km_92
14773,group_km_98
14787,group_km_57
14792,group_km_141
14797,group_km_51
14800,group_km_149
14803,group_km_76
14809,group_km_107
14813,group_km_45
14827,group_km_45
14833,group_km_149
14834,group_km_86
14836,group_km_55
14837,group_km_60
14840,group_km_67
14848,group_km_55
14861,group_km_130
14872,group_km_60
14876,group_km_143
14879,group_km_55
14884,group_km_116
14891,group_km_139
14902,group_km_70
14904,group_km_131
14905,group_km_131
14911,group_km_110
14920,group_km_76
14922,group_km_70
14925,group_km_57
14932,group_km_77
14935,group_km_143
14937,group_km_55
14946,group_km_92
14947,group_km_148
14949,group_km_55
14950,group_km_76
14955,group_km_143
14957,group_km_52
14964,group_km_55
14971,group_km_115
14973,group_km_70
14976,group_km_55
14982,group_km_143
14985,group_km_55
14990,group_km_63
14995,group_km_86
14997,group_km_107
14998,group_km_27
14999,group_km_55
15001,group_km_90
15002,group_km_116
15003,group_km_82
15004,group_km_55
15005,group_km_55
15008,group_km_55
15016,group_km_129
15017,group_km_80
15026,group_km_92
15028,group_km_77
15030,group_km_82
15034,group_km_3
15035,group_km_17
15037,group_km_55
15038,group_km_113
15042,group_km_143
15044,group_km_148
15047,group_km_10
15048,group_km_79
15051,group_km_55
15057,group_km_136
15058,group_km_55
15060,group_km_116
15061,group_km_114
15062,group_km_145
15066,group_km_129
15072,group_km_119
15077,group_km_55
15078,group_km_55
15079,group_km_55
15080,group_km_55
15082,group_km_121
15086,group_km_149
15093,group_km_17
15099,group_km_111
15100,group_km_148
15102,group_km_118
15109,group_km_55
15120,group_km_55
15133,group_km_138
15146,group_km_63
15149,group_km_55
15153,group_km_121
15158,group_km_148
15163,group_km_79
15176,group_km_55
15179,group_km_77
15193,group_km_141
15195,group_km_77
15196,group_km_55
15197,group_km_57
15199,group_km_79
15209,group_km_116
15212,group_km_55
15217,group_km_92
15221,group_km_115
15222,group_km_77
15226,group_km_77
15236,group_km_79
15240,group_km_82
15244,group_km_107
15246,group_km_143
15249,group_km_3
15250,group_km_80
15251,group_km_123
15265,group_km_145
15273,group_km_92
15277,group_km_92
15280,group_km_32
15286,group_km_141
15289,group_km_55
15295,group_km_115
15296,group_km_55
15305,group_km_79
15307,group_km_55
15308,group_km_70
15309,group_km_55
15314,group_km_55
15318,group_km_55
15326,group_km_11
15329,group_km_126
15330,group_km_55
15342,group_km_55
15343,group_km_8
15345,group_km_82
15348,group_km_55
15351,group_km_55
15352,group_km_113
15355,group_km_126
15358,group_km_145
15360,group_km_52
15364,group_km_145
15367,group_km_112
15370,group_km_129
15373,group_km_8
15374,group_km_81
15376,group_km_55
15380,group_km_121
15388,group_km_57
15390,group_km_79
15392,group_km_92
15394,group_km_79
15398,group_km_106
15405,group_km_3
15414,group_km_55
15415,group_km_55
15416,group_km_111
15419,group_km_112
15420,group_km_115
15427,group_km_26
15434,group_km_149
15436,group_km_4
15441,group_km_116
15442,group_km_55
15445,group_km_55
15452,group_km_55
15456,group_km_32
15461,group_km_77
15468,group_km_148
15470,group_km_32
15490,group_km_32
15500,group_km_8
15531,group_km_76
15537,group_km_103
15540,group_km_103
15554,group_km_145
15556,group_km_79
15557,group_km_26
15560,group_km_140
15562,group_km_141
15566,group_km_129
15567,group_km_148
15569,group_km_36
15586,group_km_4
15596,group_km_107
15597,group_km_55
15598,group_km_77
15600,group_km_141
15613,group_km_143
15614,group_km_3
15626,group_km_82
15627,group_km_55
15628,group_km_129
15634,group_km_52
15645,group_km_1
15646,group_km_72
15649,group_km_55
15651,group_km_55
15652,group_km_76
15653,group_km_55
15665,group_km_126
15669,group_km_55
15671,group_km_61
15674,group_km_136
15676,group_km_145
15677,group_km_51
15678,group_km_55
15693,group_km_112
15699,group_km_29
15700,group_km_146
15714,group_km_29
15716,group_km_116
15717,group_km_131
15720,group_km_131
15721,group_km_102
15722,group_km_90
15723,group_km_148
15724,group_km_86
15726,group_km_7
15727,group_km_104
15733,group_km_29
15735,group_km_7
15736,group_km_55
15740,group_km_104
15741,group_km_29
15742,group_km_7
15743,group_km_98
15745,group_km_29
15747,group_km_141
15751,group_km_29
15752,group_km_57
15754,group_km_126
15755,group_km_55
15758,group_km_37
15760,group_km_148
15764,group_km_55
15769,group_km_136
15787,group_km_148
15788,group_km_80
15789,group_km_79
15799,group_km_55
15802,group_km_141
15807,group_km_124
15809,group_km_55
15812,group_km_55
15815,group_km_148
15817,group_km_55
15819,group_km_32
15823,group_km_126
15841,group_km_129
15843,group_km_55
15845,group_km_55
15846,group_km_145
15850,group_km_55
15856,group_km_79
15857,group_km_113
15869,group_km_70
15884,group_km_112
15885,group_km_149
15888,group_km_55
15895,group_km_79
15899,group_km_55
15901,group_km_126
15904,group_km_55
15915,group_km_36
15916,group_km_55
15924,group_km_57
15925,group_km_70
15929,group_km_79
15930,group_km_86
15931,group_km_27
15936,group_km_55
15937,group_km_110
15939,group_km_145
15940,group_km_45
15941,group_km_126
15942,group_km_141
15943,group_km_70
15948,group_km_57
15958,group_km_136
15967,group_km_79
15968,group_km_77
15984,group_km_57
16001,group_km_126
16002,group_km_77
16006,group_km_82
16013,group_km_124
16017,group_km_121
16024,group_km_55
16027,group_km_10
16030,group_km_124
16043,group_km_141
16044,group_km_140
16045,group_km_1
16046,group_km_55
16048,group_km_38
16055,group_km_79
16058,group_km_79
16064,group_km_117
16070,group_km_79
16086,group_km_57
16091,group_km_148
16093,group_km_55
16099,group_km_55
16113,group_km_55
16114,group_km_55
16116,group_km_79
16120,group_km_10
16121,group_km_148
16124,group_km_55
16128,group_km_40
16131,group_km_55
16134,group_km_129
16135,group_km_55
16138,group_km_55
16147,group_km_140
16148,group_km_17
16153,group_km_79
16164,group_km_57
16180,group_km_55
16181,group_km_112
16184,group_km_55
16185,group_km_1
16188,group_km_55
16190,group_km_55
16192,group_km_55
16197,group_km_106
16200,group_km_112
16212,group_km_55
16213,group_km_53
16215,group_km_57
16216,group_km_82
16217,group_km_55
16220,group_km_44
16221,group_km_139
16224,group_km_52
16230,group_km_55
16236,group_km_55
16249,group_km_57
16253,group_km_107
16261,group_km_55
16263,group_km_126
16264,group_km_55
16267,group_km_148
16271,group_km_131
16275,group_km_55
16277,group_km_27
16278,group_km_55
16279,group_km_136
16280,group_km_136
16281,group_km_119
16297,group_km_52
16313,group_km_57
16326,group_km_57
16327,group_km_116
16331,group_km_87
16340,group_km_129
16348,group_km_70
16364,group_km_55
16365,group_km_55
16374,group_km_124
16378,group_km_126
16380,group_km_119
16388,group_km_126
16391,group_km_55
16408,group_km_78
16410,group_km_55
16411,group_km_104
16413,group_km_57
16415,group_km_81
16420,group_km_55
16424,group_km_77
16434,group_km_70
16442,group_km_79
16447,group_km_149
16448,group_km_77
16454,group_km_148
16458,group_km_55
16461,group_km_55
16462,group_km_55
16464,group_km_148
16466,group_km_117
16468,group_km_56
16476,group_km_55
16478,group_km_70
16487,group_km_143
16490,group_km_79
16492,group_km_148
16496,group_km_55
16500,group_km_12
16505,group_km_145
16512,group_km_40
16513,group_km_116
16515,group_km_136
16522,group_km_79
16526,group_km_145
16534,group_km_57
16537,group_km_56
16546,group_km_78
16561,group_km_78
16567,group_km_126
16569,group_km_114
16577,group_km_57
16578,group_km_79
16585,group_km_57
16587,group_km_72
16589,group_km_148
16594,group_km_70
16595,group_km_124
16608,group_km_83
16618,group_km_79
16619,group_km_106
16630,group_km_77
16637,group_km_55
16638,group_km_57
16641,group_km_36
16644,group_km_57
16648,group_km_57
16650,group_km_17
16659,group_km_59
16666,group_km_46
16668,group_km_70
16669,group_km_55
16670,group_km_79
16675,group_km_35
16676,group_km_27
16677,group_km_55
16679,group_km_35
16685,group_km_55
16686,group_km_77
16691,group_km_86
16698,group_km_55
16700,group_km_133
16710,group_km_104
16718,group_km_55
16721,group_km_104
16726,group_km_55
16734,group_km_55
16736,group_km_51
16737,group_km_82
16747,group_km_55
16749,group_km_129
16751,group_km_148
16765,group_km_46
16774,group_km_72
16775,group_km_79
16781,group_km_14
16782,group_km_55
16784,group_km_38
16785,group_km_14
16786,group_km_55
16789,group_km_55
16790,group_km_139
16792,group_km_139
16793,group_km_55
16795,group_km_114
16802,group_km_57
16816,group_km_70
16817,group_km_148
16818,group_km_55
16819,group_km_55
16824,group_km_70
16843,group_km_124
16845,group_km_140
16846,group_km_116
16848,group_km_55
16849,group_km_114
16853,group_km_20
16863,group_km_57
16867,group_km_70
16870,group_km_35
16871,group_km_126
16877,group_km_55
16885,group_km_97
16886,group_km_148
16887,group_km_78
16888,group_km_104
16890,group_km_55
16891,group_km_70
16900,group_km_57
16904,group_km_55
16905,group_km_55
16906,group_km_35
16912,group_km_55
16913,group_km_126
16924,group_km_57
16925,group_km_133
16928,group_km_143
16930,group_km_139
16937,group_km_131
16939,group_km_55
16944,group_km_114
16946,group_km_126
16949,group_km_55
16953,group_km_149
16955,group_km_57
16956,group_km_129
16958,group_km_55
16960,group_km_136
16964,group_km_27
16968,group_km_46
16969,group_km_55
16972,group_km_131
16975,group_km_136
16976,group_km_117
16977,group_km_19
16999,group_km_145
17021,group_km_57
17025,group_km_55
17030,group_km_112
17040,group_km_70
17042,group_km_57
17044,group_km_10
17045,group_km_35
17047,group_km_51
17056,group_km_124
17061,group_km_133
17065,group_km_40
17070,group_km_55
17074,group_km_55
17075,group_km_55
17079,group_km_40
17083,group_km_55
17088,group_km_148
17110,group_km_63
17119,group_km_70
17120,group_km_129
17124,group_km_129
17128,group_km_126
17137,group_km_114
17139,group_km_70
17141,group_km_104
17142,group_km_114
17143,group_km_104
17144,group_km_70
17150,group_km_140
17151,group_km_12
17154,group_km_11
17156,group_km_139
17159,group_km_70
17161,group_km_77
17163,group_km_78
17171,group_km_55
17177,group_km_149
17178,group_km_64
17181,group_km_55
17186,group_km_55
17187,group_km_79
17196,group_km_51
17197,group_km_86
17201,group_km_129
17203,group_km_55
17204,group_km_139
17214,group_km_56
17224,group_km_139
17229,group_km_79
17233,group_km_145
17235,group_km_55
17237,group_km_129
17239,group_km_46
17240,group_km_86
17242,group_km_55
17246,group_km_17
17247,group_km_55
17248,group_km_35
17249,group_km_139
17250,group_km_55
17251,group_km_35
17253,group_km_35
17255,group_km_77
17257,group_km_79
17269,group_km_55
17272,group_km_112
17285,group_km_30
17287,group_km_129
17289,group_km_12
17296,group_km_70
17302,group_km_70
17310,group_km_124
17315,group_km_79
17319,group_km_55
17320,group_km_149
17322,group_km_51
17324,group_km_145
17329,group_km_35
17335,group_km_51
17344,group_km_141
17347,group_km_51
17348,group_km_27
17351,group_km_35
17354,group_km_17
17360,group_km_40
17363,group_km_20
17368,group_km_129
17370,group_km_11
17375,group_km_117
17378,group_km_70
17379,group_km_70
17387,group_km_55
17390,group_km_12
17391,group_km_114
17398,group_km_27
17399,group_km_139
17400,group_km_55
17401,group_km_104
17403,group_km_27
17404,group_km_55
17407,group_km_55
17410,group_km_55
17413,group_km_114
17420,group_km_126
17426,group_km_77
17430,group_km_104
17432,group_km_55
17433,group_km_13
17434,group_km_114
17436,group_km_117
17438,group_km_51
17441,group_km_129
17445,group_km_139
17446,group_km_79
17447,group_km_117
17448,group_km_63
17453,group_km_46
17455,group_km_55
17459,group_km_91
17463,group_km_57
17468,group_km_27
17471,group_km_55
17472,group_km_77
17476,group_km_51
17480,group_km_55
17481,group_km_51
17485,group_km_79
17495,group_km_64
17501,group_km_57
17502,group_km_77
17503,group_km_57
17504,group_km_52
17505,group_km_10
17507,group_km_107
17515,group_km_10
17526,group_km_131
17527,group_km_55
17530,group_km_77
17531,group_km_99
17539,group_km_117
17543,group_km_70
17545,group_km_78
17546,group_km_104
17549,group_km_55
17550,group_km_27
17555,group_km_79
17562,group_km_79
17564,group_km_55
17568,group_km_55
17569,group_km_12
17572,group_km_55
17575,group_km_117
17577,group_km_55
17583,group_km_55
17585,group_km_64
17589,group_km_91
17598,group_km_64
17599,group_km_55
17600,group_km_55
17601,group_km_55
17602,group_km_126
17604,group_km_55
17605,group_km_139
17606,group_km_55
17609,group_km_55
17611,group_km_121
17613,group_km_55
17615,group_km_139
17624,group_km_99
17628,group_km_139
17630,group_km_104
17633,group_km_77
17639,group_km_56
17640,group_km_119
17641,group_km_55
17648,group_km_119
17650,group_km_77
17655,group_km_111
17656,group_km_55
17658,group_km_116
17662,group_km_104
17663,group_km_145
17667,group_km_63
17668,group_km_112
17674,group_km_77
17684,group_km_55
17685,group_km_64
17686,group_km_77
17689,group_km_55
17690,group_km_55
17691,group_km_55
17692,group_km_55
17693,group_km_129
17698,group_km_82
17699,group_km_77
17700,group_km_139
17705,group_km_129
17710,group_km_79
17713,group_km_55
17717,group_km_114
17720,group_km_55
17722,group_km_35
17729,group_km_57
17731,group_km_70
17747,group_km_106
17748,group_km_55
17756,group_km_129
17763,group_km_40
17773,group_km_55
17780,group_km_51
17781,group_km_117
17782,group_km_124
17785,group_km_40
17793,group_km_70
17794,group_km_133
17804,group_km_79
17806,group_km_70
17808,group_km_145
17809,group_km_55
17817,group_km_131
17820,group_km_70
17832,group_km_70
17833,group_km_55
17834,group_km_55
17836,group_km_120
17839,group_km_70
17842,group_km_77
17843,group_km_79
17852,group_km_108
17855,group_km_77
17856,group_km_139
17859,group_km_55
17864,group_km_57
17875,group_km_117
17879,group_km_77
17891,group_km_117
17894,group_km_67
17895,group_km_51
17898,group_km_117
17899,group_km_129
17900,group_km_149
17902,group_km_70
17913,group_km_75
17929,group_km_77
17931,group_km_55
17932,group_km_55
17934,group_km_148
17942,group_km_25
17947,group_km_70
17948,group_km_124
17949,group_km_149
17950,group_km_117
17961,group_km_149
17962,group_km_70
17967,group_km_88
17979,group_km_129
17981,group_km_119
17984,group_km_77
17992,group_km_126
17995,group_km_55
18000,group_km_51
18001,group_km_117
18014,group_km_112
18020,group_km_117
18028,group_km_57
18035,group_km_17
18036,group_km_55
18040,group_km_55
18046,group_km_70
18055,group_km_139
18057,group_km_114
18058,group_km_55
18061,group_km_114
18066,group_km_70
18068,group_km_122
18086,group_km_91
18089,group_km_88
18090,group_km_77
18093,group_km_70
18095,group_km_75
18096,group_km_70
18097,group_km_55
18103,group_km_117
18107,group_km_130
18109,group_km_117
18118,group_km_25
18120,group_km_119
18121,group_km_119
18123,group_km_70
18126,group_km_117
18128,group_km_79
18129,group_km_57
18130,group_km_55
18135,group_km_55
18136,group_km_25
18137,group_km_55
18138,group_km_40
18141,group_km_139
18146,group_km_70
18151,group_km_20
18155,group_km_27
18156,group_km_120
18168,group_km_70
18176,group_km_77
18179,group_km_122
18183,group_km_70
18185,group_km_86
18187,group_km_38
18188,group_km_54
18193,group_km_55
18199,group_km_75
18200,group_km_22
18203,group_km_7
18235,group_km_129
18242,group_km_51
18248,group_km_122
18259,group_km_55
18260,group_km_129
18263,group_km_129
18266,group_km_52
18267,group_km_70
18268,group_km_25
18269,group_km_91
18276,group_km_149
18278,group_km_77
18282,group_km_54
18285,group_km_55
18286,group_km_119
18291,group_km_57
18294,group_km_17
18295,group_km_88
18312,group_km_122
18314,group_km_38
18324,group_km_70
18326,group_km_25
18332,group_km_91
18333,group_km_88
18334,group_km_17
18336,group_km_122
18346,group_km_117
18349,group_km_40
18350,group_km_112
18353,group_km_70
18355,group_km_27
18357,group_km_117
18359,group_km_70
18360,group_km_25
18362,group_km_57
18365,group_km_40
18367,group_km_40
18368,group_km_129
18369,group_km_129
18370,group_km_55
18371,group_km_129
18372,group_km_77
18376,group_km_46
18384,group_km_70
18385,group_km_57
18391,group_km_57
18392,group_km_70
18394,group_km_46
18395,group_km_130
18396,group_km_17
18407,group_km_70
18412,group_km_117
18422,group_km_77
18424,group_km_77
18428,group_km_55
18433,group_km_129
18434,group_km_77
18435,group_km_70
18440,group_km_40
18442,group_km_82
18446,group_km_70
18448,group_km_25
18451,group_km_40
18458,group_km_70
18459,group_km_77
18461,group_km_70
18465,group_km_129
18466,group_km_57
18479,group_km_57
18480,group_km_77
18481,group_km_119
18488,group_km_55
18496,group_km_117
18499,group_km_70
18503,group_km_70
18513,group_km_70
18527,group_km_25
18533,group_km_106
18536,group_km_70
18545,group_km_117
18548,group_km_122
18551,group_km_70
18557,group_km_55
18561,group_km_104
18562,group_km_78
